Categoria,Especificação,Porcentagens,Incrementos/Decrementos,Mês,Ano
Physical CPUs,52 cpus,0.00%,0.00%,Março,2025
Physical CPUs,56 cpus,0.00%,0.00%,Março,2025
Physical CPUs,64 cpus,0.00%,0.00%,Março,2025
Physical CPUs,72 cpus,0.00%,0.00%,Março,2025
Physical CPUs,76 cpus,0.00%,0.00%,Março,2025
Physical CPUs,96 cpus,0.00%,0.00%,Março,2025
Physical CPUs,128 cpus,0.00%,0.00%,Março,2025
Video Card Description,NVIDIA GeForce RTX 3060,4.94%,-1.79%,Março,2025
Video Card Description,NVIDIA GeForce RTX 4060,4.60%,-3.77%,Março,2025
Video Card Description,NVIDIA GeForce RTX 4060 Laptop GPU,4.32%,+0.70%,Março,2025
Video Card Description,NVIDIA GeForce GTX 1650,3.42%,+0.96%,Março,2025
Video Card Description,NVIDIA GeForce RTX 4060 Ti,3.04%,-3.36%,Março,2025
Video Card Description,NVIDIA GeForce RTX 3060 Ti,2.95%,-0.91%,Março,2025
Video Card Description,NVIDIA GeForce RTX 3050,2.85%,+0.70%,Março,2025
Video Card Description,NVIDIA GeForce RTX 3070,2.77%,-1.41%,Março,2025
Video Card Description,NVIDIA GeForce RTX 2060,2.60%,-0.46%,Março,2025
Video Card Description,NVIDIA GeForce RTX 3060 Laptop GPU,2.55%,+0.55%,Março,2025
Video Card Description,NVIDIA GeForce RTX 4070,2.41%,-2.89%,Março,2025
Video Card Description,NVIDIA GeForce GTX 1060,2.33%,+0.15%,Março,2025
Video Card Description,AMD Radeon Graphics,2.11%,+0.70%,Março,2025
Video Card Description,Intel Iris Xe Graphics,1.96%,+0.62%,Março,2025
Video Card Description,NVIDIA GeForce RTX 4070 SUPER,1.85%,-1.67%,Março,2025
Video Card Description,AMD Radeon(TM) Graphics,1.85%,+0.59%,Março,2025
Video Card Description,NVIDIA GeForce RTX 3080,1.84%,-0.19%,Março,2025
Video Card Description,NVIDIA GeForce GTX 1660 SUPER,1.81%,+0.29%,Março,2025
Video Card Description,NVIDIA GeForce GTX 1050 Ti,1.73%,+0.43%,Março,2025
Video Card Description,Intel(R) UHD Graphics,1.71%,+0.58%,Março,2025
Video Card Description,,1.30%,+0.51%,Março,2025
Video Card Description,NVIDIA GeForce GTX 1660 Ti,1.24%,+0.29%,Março,2025
Video Card Description,NVIDIA GeForce RTX 3070 Ti,1.24%,-0.28%,Março,2025
Video Card Description,NVIDIA GeForce RTX 4050 Laptop GPU,1.21%,+0.30%,Março,2025
Video Card Description,NVIDIA GeForce RTX 4070 Ti,1.06%,-0.03%,Março,2025
Video Card Description,NVIDIA GeForce RTX 4070 Laptop GPU,1.06%,+0.24%,Março,2025
Video Card Description,NVIDIA GeForce RTX 2060 SUPER,1.01%,-0.30%,Março,2025
Video Card Description,NVIDIA GeForce RTX 2070 SUPER,1.01%,+0.08%,Março,2025
Video Card Description,NVIDIA GeForce GTX 1070,0.94%,+0.25%,Março,2025
Video Card Description,NVIDIA GeForce RTX 4090,0.91%,+0.20%,Março,2025
Video Card Description,AMD Radeon RX 6600,0.86%,+0.24%,Março,2025
Video Card Description,NVIDIA GeForce GTX 1050,0.84%,+0.24%,Março,2025
Video Card Description,NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.82%,+0.22%,Março,2025
Video Card Description,NVIDIA GeForce RTX 4070 Ti SUPER,0.82%,+0.14%,Março,2025
Video Card Description,NVIDIA GeForce RTX 2070,0.80%,-0.10%,Março,2025
Video Card Description,NVIDIA GeForce RTX 4080 SUPER,0.77%,-0.21%,Março,2025
Video Card Description,NVIDIA GeForce GTX 1660,0.75%,+0.02%,Março,2025
Video Card Description,AMD Radeon RX 580,0.73%,+0.22%,Março,2025
Video Card Description,NVIDIA GeForce RTX 3080 Ti,0.69%,+0.14%,Março,2025
Video Card Description,NVIDIA GeForce RTX 4080,0.69%,-0.02%,Março,2025
Video Card Description,AMD Radeon RX 6700 XT,0.66%,+0.18%,Março,2025
Video Card Description,NVIDIA GeForce GTX 1080,0.64%,+0.16%,Março,2025
Video Card Description,AMD Radeon RX 5700 XT,0.63%,+0.18%,Março,2025
Video Card Description,NVIDIA GeForce RTX 3070 Laptop GPU,0.58%,+0.14%,Março,2025
Video Card Description,AMD Radeon RX 580 2048SP,0.57%,+0.14%,Março,2025
Video Card Description,NVIDIA GeForce GTX 1650 Ti,0.53%,+0.14%,Março,2025
Video Card Description,NVIDIA GeForce RTX 3050 Laptop GPU,0.52%,+0.12%,Março,2025
Video Card Description,AMD Radeon RX 7900 XTX,0.51%,+0.16%,Março,2025
Video Card Description,NVIDIA GeForce RTX 3090,0.50%,+0.13%,Março,2025
Video Card Description,Intel UHD Graphics 620,0.48%,+0.17%,Março,2025
Video Card Description,AMD AMD Custom GPU 0405,0.48%,+0.18%,Março,2025
Video Card Description,AMD Radeon RX 570,0.47%,+0.13%,Março,2025
Video Card Description,NVIDIA GeForce GTX 1080 Ti,0.46%,+0.13%,Março,2025
Video Card Description,AMD Radeon Vega 8 Graphics,0.42%,+0.13%,Março,2025
Video Card Description,NVIDIA GeForce RTX 2080 SUPER,0.41%,0.00%,Março,2025
Video Card Description,NVIDIA GeForce RTX 2050,0.40%,+0.12%,Março,2025
Video Card Description,NVIDIA GeForce GTX 1650 SUPER,0.38%,+0.11%,Março,2025
Video Card Description,AMD Radeon RX 6600 XT,0.37%,+0.07%,Março,2025
Video Card Description,AMD Radeon RX 6750 XT,0.36%,+0.10%,Março,2025
Video Card Description,NVIDIA GeForce RTX 2080,0.36%,+0.06%,Março,2025
Video Card Description,AMD Radeon RX 6650 XT,0.33%,+0.09%,Março,2025
Video Card Description,AMD Radeon Graphics (RADV VANGOGH),0.33%,+0.13%,Março,2025
Video Card Description,NVIDIA GeForce RTX 2080 Ti,0.33%,+0.09%,Março,2025
Video Card Description,Intel UHD Graphics 630,0.33%,+0.11%,Março,2025
Video Card Description,NVIDIA GeForce RTX 3050 6GB Laptop GPU,0.32%,+0.12%,Março,2025
Video Card Description,NVIDIA GeForce GTX 970,0.31%,+0.09%,Março,2025
Video Card Description,NVIDIA GeForce GT 1030,0.30%,+0.08%,Março,2025
Video Card Description,NVIDIA GeForce RTX 3070 Ti Laptop GPU,0.30%,+0.07%,Março,2025
Video Card Description,NVIDIA GeForce GTX 1070 Ti,0.30%,+0.04%,Março,2025
Video Card Description,AMD Radeon RX 6800 XT,0.29%,+0.08%,Março,2025
Video Card Description,AMD Radeon (TM) Graphics,0.27%,+0.09%,Março,2025
Video Card Description,AMD Radeon RX 550,0.27%,+0.09%,Março,2025
Video Card Description,NVIDIA GeForce GTX 960,0.26%,+0.04%,Março,2025
Video Card Description,AMD Radeon Vega 3 Graphics,0.26%,+0.09%,Março,2025
Video Card Description,AMD Radeon 780M Graphics,0.25%,+0.07%,Março,2025
Video Card Description,NVIDIA GeForce GTX 750 Ti,0.25%,+0.06%,Março,2025
Video Card Description,Intel HD Graphics 620,0.24%,+0.08%,Março,2025
Video Card Description,Intel HD Graphics 520,0.24%,+0.08%,Março,2025
Video Card Description,AMD Radeon RX 6800,0.23%,+0.07%,Março,2025
Video Card Description,Intel(R) Arc(TM) Graphics,0.22%,+0.06%,Março,2025
Video Card Description,NVIDIA GeForce RTX 4080 Laptop GPU,0.21%,+0.04%,Março,2025
Video Card Description,AMD Radeon RX 7700 XT,0.21%,+0.05%,Março,2025
Video Card Description,AMD Radeon RX 6900 XT,0.21%,+0.21%,Março,2025
Video Card Description,Intel HD Graphics 4600,0.20%,+0.20%,Março,2025
Video Card Description,NVIDIA GeForce GT 730,0.20%,+0.20%,Março,2025
Video Card Description,NVIDIA GeForce RTX 5080,0.19%,+0.19%,Março,2025
Video Card Description,Intel UHD Graphics 600,0.19%,+0.19%,Março,2025
Video Card Description,AMD Radeon RX 6500 XT,0.19%,+0.19%,Março,2025
Video Card Description,NVIDIA GeForce RTX 3050 Ti,0.18%,+0.18%,Março,2025
Video Card Description,AMD Radeon RX 5600 XT,0.18%,+0.18%,Março,2025
Video Card Description,AMD Radeon RX 5500 XT,0.16%,+0.16%,Março,2025
Video Card Description,AMD Radeon RX 6750 GRE 10GB,0.16%,-0.01%,Março,2025
Video Card Description,Intel HD Graphics 4000,0.16%,+0.16%,Março,2025
Video Card Description,AMD Radeon RX 6750 GRE 12GB,0.15%,-0.02%,Março,2025
Video Card Description,Other,9.62%,+1.84%,Março,2025
VRAM,512 MB,5.10%,+2.04%,Março,2025
VRAM,1 GB,3.95%,+1.55%,Março,2025
VRAM,2 GB,4.84%,+1.95%,Março,2025
VRAM,3 GB,1.18%,+0.33%,Março,2025
VRAM,4 GB,7.12%,+2.77%,Março,2025
VRAM,6 GB,11.93%,+2.29%,Março,2025
VRAM,8 GB,35.52%,-7.65%,Março,2025
VRAM,10 GB,2.71%,+0.11%,Março,2025
VRAM,11 GB,1.32%,+0.53%,Março,2025
VRAM,12 GB,18.42%,-5.79%,Março,2025
VRAM,16 GB,4.75%,+0.95%,Março,2025
VRAM,24 GB,2.43%,+0.91%,Março,2025
VRAM,Other,0.73%,+0.01%,Março,2025
Primary Display Resolution,800 x 1280,0.54%,+0.20%,Março,2025
Primary Display Resolution,1280 x 1024,0.28%,+0.08%,Março,2025
Primary Display Resolution,1280 x 720,0.23%,+0.23%,Março,2025
Primary Display Resolution,1280 x 800,0.34%,+0.12%,Março,2025
Primary Display Resolution,1360 x 768,0.56%,+0.19%,Março,2025
Primary Display Resolution,1366 x 768,2.92%,+0.97%,Março,2025
Primary Display Resolution,1440 x 900,0.86%,+0.28%,Março,2025
Primary Display Resolution,1470 x 956,0.20%,+0.20%,Março,2025
Primary Display Resolution,1512 x 982,0.21%,+0.21%,Março,2025
Primary Display Resolution,1600 x 900,0.87%,+0.25%,Março,2025
Primary Display Resolution,1680 x 1050,0.53%,+0.15%,Março,2025
Primary Display Resolution,1920 x 1080,56.49%,+4.15%,Março,2025
Primary Display Resolution,1920 x 1200,1.60%,+0.49%,Março,2025
Primary Display Resolution,2560 x 1080,0.85%,+0.24%,Março,2025
Primary Display Resolution,2560 x 1440,19.06%,-10.92%,Março,2025
Primary Display Resolution,2560 x 1600,4.12%,+0.74%,Março,2025
Primary Display Resolution,2880 x 1800,0.40%,+0.13%,Março,2025
Primary Display Resolution,3440 x 1440,2.75%,+0.82%,Março,2025
Primary Display Resolution,3840 x 2160,4.21%,+1.08%,Março,2025
Primary Display Resolution,5120 x 1440,0.37%,+0.13%,Março,2025
Primary Display Resolution,Other,2.60%,+0.26%,Março,2025
OS Version,Windows,96.10%,0.00%,Abril,2025
OS Version,Windows 11 64 bit,57.84%,+2.50%,Abril,2025
OS Version,Windows 10 64 bit,38.09%,-2.49%,Abril,2025
OS Version,Windows 7 64 bit,0.12%,+0.01%,Abril,2025
OS Version,OSX,1.62%,+0.04%,Abril,2025
OS Version,MacOS 15.3.2 64 bit,0.46%,+0.21%,Abril,2025
OS Version,MacOS 15.4.0 64 bit,0.23%,+0.23%,Abril,2025
OS Version,MacOS 15.4.1 64 bit,0.14%,+0.14%,Abril,2025
OS Version,MacOS 15.3.1 64 bit,0.11%,-0.45%,Abril,2025
OS Version,MacOS 14.6.1 64 bit,0.06%,-0.01%,Abril,2025
OS Version,MacOS 14.5.0 64 bit,0.05%,0.00%,Abril,2025
OS Version,MacOS 12.7.6 64 bit,0.05%,+0.05%,Abril,2025
OS Version,Linux,2.27%,-0.06%,Abril,2025
OS Version,"Arch Linux" 64 bit,0.21%,-0.02%,Abril,2025
OS Version,Linux Mint 22.1 64 bit,0.14%,+0.02%,Abril,2025
OS Version,Ubuntu Core 22 64 bit,0.10%,0.00%,Abril,2025
OS Version,Ubuntu 24.04.2 LTS 64 bit,0.10%,0.00%,Abril,2025
OS Version,"Manjaro Linux" 64 bit,0.06%,0.00%,Abril,2025
OS Version,"EndeavourOS Linux" 64 bit,0.06%,0.00%,Abril,2025
OS Version,Debian GNU/Linux 12 (bookworm) 64 bit,0.05%,0.00%,Abril,2025
System RAM,Less than 4 GB,0.03%,0.00%,Abril,2025
System RAM,4 GB,1.87%,-0.12%,Abril,2025
System RAM,8 GB,9.23%,-0.34%,Abril,2025
System RAM,12 GB,2.82%,-0.08%,Abril,2025
System RAM,16 GB,43.86%,-0.55%,Abril,2025
System RAM,24 GB,1.63%,-0.02%,Abril,2025
System RAM,28 GB,0.50%,0.00%,Abril,2025
System RAM,32 GB,33.59%,+0.75%,Abril,2025
System RAM,48 GB,0.80%,+0.08%,Abril,2025
System RAM,64 GB,4.08%,+0.14%,Abril,2025
System RAM,More than 64 GB,0.50%,+0.03%,Abril,2025
System RAM,Other,1.09%,+0.11%,Abril,2025
Physical CPUs,1 cpu,0.03%,0.00%,Abril,2025
Physical CPUs,2 cpus,3.85%,-0.18%,Abril,2025
Physical CPUs,3 cpus,0.21%,-0.10%,Abril,2025
Physical CPUs,4 cpus,16.02%,-0.61%,Abril,2025
Physical CPUs,5 cpus,0.07%,+0.01%,Abril,2025
Physical CPUs,6 cpus,30.26%,-0.68%,Abril,2025
Physical CPUs,7 cpus,0.01%,+0.01%,Abril,2025
Physical CPUs,8 cpus,23.84%,+0.66%,Abril,2025
Physical CPUs,9 cpus,0.00%,0.00%,Abril,2025
Physical CPUs,10 cpus,6.53%,-0.13%,Abril,2025
Physical CPUs,11 cpus,0.04%,0.00%,Abril,2025
Physical CPUs,12 cpus,5.55%,+0.02%,Abril,2025
Physical CPUs,13 cpus,0.00%,0.00%,Abril,2025
Physical CPUs,14 cpus,4.99%,+0.45%,Abril,2025
Physical CPUs,15 cpus,0.00%,0.00%,Abril,2025
Physical CPUs,16 cpus,4.63%,+0.20%,Abril,2025
Physical CPUs,17 cpus,0.00%,0.00%,Abril,2025
Physical CPUs,18 cpus,0.05%,0.00%,Abril,2025
Physical CPUs,19 cpus,0.00%,0.00%,Abril,2025
Physical CPUs,20 cpus,1.49%,+0.14%,Abril,2025
Physical CPUs,21 cpus,0.00%,0.00%,Abril,2025
Physical CPUs,22 cpus,0.00%,0.00%,Abril,2025
Physical CPUs,23 cpus,0.00%,0.00%,Abril,2025
Physical CPUs,24 cpus,2.37%,+0.21%,Abril,2025
Physical CPUs,26 cpus,0.00%,0.00%,Abril,2025
Physical CPUs,28 cpus,0.01%,0.00%,Abril,2025
Physical CPUs,30 cpus,0.00%,0.00%,Abril,2025
Physical CPUs,32 cpus,0.01%,0.00%,Abril,2025
Physical CPUs,36 cpus,0.00%,0.00%,Abril,2025
Physical CPUs,40 cpus,0.00%,0.00%,Abril,2025
Physical CPUs,44 cpus,0.00%,0.00%,Abril,2025
Physical CPUs,48 cpus,0.00%,0.00%,Abril,2025
Physical CPUs,52 cpus,0.00%,0.00%,Abril,2025
Physical CPUs,56 cpus,0.00%,0.00%,Abril,2025
Physical CPUs,64 cpus,0.00%,0.00%,Abril,2025
Physical CPUs,76 cpus,0.00%,0.00%,Abril,2025
Physical CPUs,80 cpus,0.00%,0.00%,Abril,2025
Physical CPUs,96 cpus,0.00%,0.00%,Abril,2025
Physical CPUs,128 cpus,0.00%,0.00%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 4060 Laptop GPU,4.80%,+0.48%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 3060,4.57%,-0.37%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 4060,4.35%,-0.25%,Abril,2025
Video Card Description,NVIDIA GeForce GTX 1650,3.39%,-0.03%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 4060 Ti,3.13%,+0.09%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 3050,3.00%,+0.15%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 3060 Ti,2.83%,-0.12%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 3060 Laptop GPU,2.63%,+0.08%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 3070,2.59%,-0.18%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 2060,2.36%,-0.24%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 4070,2.35%,-0.06%,Abril,2025
Video Card Description,NVIDIA GeForce GTX 1060,2.27%,-0.06%,Abril,2025
Video Card Description,AMD Radeon Graphics,2.05%,-0.06%,Abril,2025
Video Card Description,AMD Radeon(TM) Graphics,1.93%,+0.08%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 4070 SUPER,1.90%,+0.05%,Abril,2025
Video Card Description,Intel Iris Xe Graphics,1.88%,-0.08%,Abril,2025
Video Card Description,NVIDIA GeForce GTX 1660 SUPER,1.82%,+0.01%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 3080,1.78%,-0.06%,Abril,2025
Video Card Description,NVIDIA GeForce GTX 1050 Ti,1.72%,-0.01%,Abril,2025
Video Card Description,Intel(R) UHD Graphics,1.65%,-0.06%,Abril,2025
Video Card Description,,1.34%,+0.04%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 4050 Laptop GPU,1.27%,+0.06%,Abril,2025
Video Card Description,NVIDIA GeForce GTX 1660 Ti,1.21%,-0.03%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 3070 Ti,1.19%,-0.05%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 4070 Ti,1.17%,+0.11%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 4070 Laptop GPU,1.15%,+0.09%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 2060 SUPER,0.98%,-0.03%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 4090,0.94%,+0.03%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 2070 SUPER,0.94%,-0.07%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 4070 Ti SUPER,0.90%,+0.08%,Abril,2025
Video Card Description,NVIDIA GeForce GTX 1070,0.89%,-0.05%,Abril,2025
Video Card Description,AMD Radeon RX 6600,0.89%,+0.03%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.82%,0.00%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 4080 SUPER,0.81%,+0.04%,Abril,2025
Video Card Description,NVIDIA GeForce GTX 1050,0.80%,-0.04%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 4080,0.72%,+0.03%,Abril,2025
Video Card Description,AMD Radeon RX 580,0.70%,-0.03%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 3080 Ti,0.68%,-0.01%,Abril,2025
Video Card Description,NVIDIA GeForce GTX 1660,0.67%,-0.08%,Abril,2025
Video Card Description,AMD Radeon RX 6700 XT,0.67%,+0.01%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 2070,0.64%,-0.16%,Abril,2025
Video Card Description,AMD Radeon RX 5700 XT,0.64%,+0.01%,Abril,2025
Video Card Description,AMD Radeon RX 580 2048SP,0.62%,+0.05%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 3070 Laptop GPU,0.60%,+0.02%,Abril,2025
Video Card Description,NVIDIA GeForce GTX 1080,0.58%,-0.06%,Abril,2025
Video Card Description,AMD Radeon RX 7900 XTX,0.53%,+0.02%,Abril,2025
Video Card Description,NVIDIA GeForce GTX 1650 Ti,0.52%,-0.01%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 3050 Laptop GPU,0.52%,0.00%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 3090,0.48%,-0.02%,Abril,2025
Video Card Description,AMD Radeon RX 570,0.47%,0.00%,Abril,2025
Video Card Description,Intel UHD Graphics 620,0.46%,-0.02%,Abril,2025
Video Card Description,AMD AMD Custom GPU 0405,0.44%,-0.04%,Abril,2025
Video Card Description,NVIDIA GeForce GTX 1080 Ti,0.43%,-0.03%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 2050,0.42%,+0.02%,Abril,2025
Video Card Description,AMD Radeon Vega 8 Graphics,0.40%,-0.02%,Abril,2025
Video Card Description,NVIDIA GeForce GTX 1650 SUPER,0.38%,0.00%,Abril,2025
Video Card Description,AMD Radeon RX 6600 XT,0.38%,+0.01%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 5080,0.37%,+0.18%,Abril,2025
Video Card Description,AMD Radeon RX 6750 XT,0.37%,+0.01%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 2080 SUPER,0.36%,-0.05%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 5070,0.36%,+0.36%,Abril,2025
Video Card Description,AMD Radeon RX 6650 XT,0.34%,+0.01%,Abril,2025
Video Card Description,AMD Radeon Graphics (RADV VANGOGH),0.33%,0.00%,Abril,2025
Video Card Description,Intel UHD Graphics 630,0.32%,-0.01%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 3050 6GB Laptop GPU,0.32%,0.00%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 2080 Ti,0.32%,-0.01%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 2080,0.31%,-0.05%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 3070 Ti Laptop GPU,0.31%,+0.01%,Abril,2025
Video Card Description,NVIDIA GeForce GT 1030,0.30%,0.00%,Abril,2025
Video Card Description,NVIDIA GeForce GTX 970,0.30%,-0.01%,Abril,2025
Video Card Description,NVIDIA GeForce GTX 1070 Ti,0.29%,-0.01%,Abril,2025
Video Card Description,AMD Radeon RX 6800 XT,0.29%,0.00%,Abril,2025
Video Card Description,AMD Radeon (TM) Graphics,0.27%,0.00%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 5070 Ti,0.27%,+0.27%,Abril,2025
Video Card Description,AMD Radeon RX 7800 XT,0.27%,+0.27%,Abril,2025
Video Card Description,NVIDIA GeForce GTX 960,0.27%,+0.01%,Abril,2025
Video Card Description,AMD Radeon RX 550,0.27%,0.00%,Abril,2025
Video Card Description,NVIDIA GeForce GTX 750 Ti,0.25%,0.00%,Abril,2025
Video Card Description,AMD Radeon RX 7700 XT,0.25%,+0.04%,Abril,2025
Video Card Description,AMD Radeon 780M Graphics,0.24%,-0.01%,Abril,2025
Video Card Description,AMD Radeon Vega 3 Graphics,0.24%,-0.02%,Abril,2025
Video Card Description,Intel HD Graphics 520,0.23%,-0.01%,Abril,2025
Video Card Description,Intel HD Graphics 620,0.23%,-0.01%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 4080 Laptop GPU,0.23%,+0.02%,Abril,2025
Video Card Description,AMD Radeon RX 6800,0.22%,-0.01%,Abril,2025
Video Card Description,Intel(R) Arc(TM) Graphics,0.22%,0.00%,Abril,2025
Video Card Description,AMD Radeon RX 6500 XT,0.20%,+0.01%,Abril,2025
Video Card Description,Intel HD Graphics 4600,0.20%,0.00%,Abril,2025
Video Card Description,NVIDIA GeForce GT 730,0.20%,0.00%,Abril,2025
Video Card Description,AMD Radeon RX 6900 XT,0.20%,-0.01%,Abril,2025
Video Card Description,AMD Radeon RX 6750 GRE 10GB,0.19%,+0.03%,Abril,2025
Video Card Description,AMD Radeon RX 6750 GRE 12GB,0.19%,+0.04%,Abril,2025
Video Card Description,AMD Radeon RX 5600 XT,0.19%,+0.01%,Abril,2025
Video Card Description,NVIDIA GeForce RTX 3050 Ti,0.18%,0.00%,Abril,2025
Video Card Description,Intel UHD Graphics 600,0.17%,-0.02%,Abril,2025
Video Card Description,AMD Radeon RX 5500 XT,0.16%,0.00%,Abril,2025
Video Card Description,Other,9.49%,-0.13%,Abril,2025
VRAM,512 MB,5.49%,+0.39%,Abril,2025
VRAM,1 GB,3.96%,+0.01%,Abril,2025
VRAM,2 GB,5.03%,+0.19%,Abril,2025
VRAM,3 GB,1.13%,-0.05%,Abril,2025
VRAM,4 GB,7.27%,+0.15%,Abril,2025
VRAM,6 GB,11.52%,-0.41%,Abril,2025
VRAM,8 GB,34.25%,-1.27%,Abril,2025
VRAM,10 GB,2.66%,-0.05%,Abril,2025
VRAM,11 GB,1.26%,-0.06%,Abril,2025
VRAM,12 GB,18.58%,+0.16%,Abril,2025
VRAM,16 GB,5.56%,+0.81%,Abril,2025
VRAM,24 GB,2.46%,+0.03%,Abril,2025
VRAM,Other,0.82%,+0.09%,Abril,2025
Primary Display Resolution,800 x 1280,0.53%,-0.01%,Abril,2025
Primary Display Resolution,1280 x 800,0.32%,-0.02%,Abril,2025
Primary Display Resolution,1280 x 720,0.22%,-0.01%,Abril,2025
Primary Display Resolution,1280 x 1024,0.27%,-0.01%,Abril,2025
Primary Display Resolution,1360 x 768,0.52%,-0.04%,Abril,2025
Primary Display Resolution,1366 x 768,2.75%,-0.17%,Abril,2025
Primary Display Resolution,1440 x 900,0.88%,+0.02%,Abril,2025
Primary Display Resolution,1470 x 956,0.23%,+0.03%,Abril,2025
Primary Display Resolution,1512 x 982,0.21%,0.00%,Abril,2025
Primary Display Resolution,1600 x 900,0.84%,-0.03%,Abril,2025
Primary Display Resolution,1680 x 1050,0.53%,0.00%,Abril,2025
Primary Display Resolution,1920 x 1200,1.62%,+0.02%,Abril,2025
Primary Display Resolution,1920 x 1080,55.27%,-1.22%,Abril,2025
Primary Display Resolution,2560 x 1600,4.39%,+0.27%,Abril,2025
Primary Display Resolution,2560 x 1080,0.84%,-0.01%,Abril,2025
Primary Display Resolution,2560 x 1440,19.90%,+0.84%,Abril,2025
Primary Display Resolution,2880 x 1800,0.39%,-0.01%,Abril,2025
Primary Display Resolution,3440 x 1440,2.80%,+0.05%,Abril,2025
Primary Display Resolution,3840 x 2160,4.57%,+0.36%,Abril,2025
Primary Display Resolution,5120 x 1440,0.37%,0.00%,Abril,2025
Primary Display Resolution,Other,2.56%,-0.04%,Abril,2025
OS Version,Windows,95.45%,-0.65%,Maio,2025
OS Version,Windows 11 64 bit,58.30%,+0.46%,Maio,2025
OS Version,Windows 10 64 bit,37.00%,-1.09%,Maio,2025
OS Version,Windows 7 64 bit,0.10%,-0.02%,Maio,2025
OS Version,OSX,1.85%,+0.23%,Maio,2025
OS Version,MacOS 15.4.1 64 bit,0.69%,+0.55%,Maio,2025
OS Version,MacOS 15.5.0 64 bit,0.24%,+0.24%,Maio,2025
OS Version,MacOS 15.3.2 64 bit,0.14%,-0.32%,Maio,2025
OS Version,MacOS 15.3.1 64 bit,0.08%,-0.03%,Maio,2025
OS Version,MacOS 14.6.1 64 bit,0.06%,0.00%,Maio,2025
OS Version,MacOS 14.5.0 64 bit,0.06%,+0.01%,Maio,2025
OS Version,MacOS 12.7.6 64 bit,0.05%,0.00%,Maio,2025
OS Version,Linux,2.69%,+0.42%,Maio,2025
OS Version,"Arch Linux" 64 bit,0.27%,+0.06%,Maio,2025
OS Version,Linux Mint 22.1 64 bit,0.21%,+0.07%,Maio,2025
OS Version,Ubuntu Core 22 64 bit,0.12%,+0.02%,Maio,2025
OS Version,Ubuntu 24.04.2 LTS 64 bit,0.12%,+0.02%,Maio,2025
OS Version,"EndeavourOS Linux" 64 bit,0.07%,+0.01%,Maio,2025
OS Version,"Manjaro Linux" 64 bit,0.07%,+0.01%,Maio,2025
OS Version,Debian GNU/Linux 12 (bookworm) 64 bit,0.05%,0.00%,Maio,2025
System RAM,Less than 4 GB,0.03%,0.00%,Maio,2025
System RAM,4 GB,1.93%,+0.06%,Maio,2025
System RAM,8 GB,9.45%,+0.22%,Maio,2025
System RAM,12 GB,2.90%,+0.08%,Maio,2025
System RAM,16 GB,43.00%,-0.86%,Maio,2025
System RAM,24 GB,1.67%,+0.04%,Maio,2025
System RAM,28 GB,0.53%,+0.03%,Maio,2025
System RAM,32 GB,33.75%,+0.16%,Maio,2025
System RAM,48 GB,0.83%,+0.03%,Maio,2025
System RAM,60 GB,0.53%,+0.53%,Maio,2025
System RAM,64 GB,4.19%,+0.11%,Maio,2025
System RAM,More than 64 GB,0.54%,+0.04%,Maio,2025
System RAM,Other,0.66%,-0.43%,Maio,2025
Physical CPUs,1 cpu,0.03%,0.00%,Maio,2025
