Categoria, Especificação, Porcentagens, Incrementos/Decrementos, Mês, Ano
Video Card Description, NVIDIA GeForce GT 440, 0.16%, +0.16%, Janeiro, 2019
Video Card Description, AMD Radeon RX Vega, 0.16%, +0.16%, Janeiro, 2019
Video Card Description, Other, 11.53%, -0.14%, Janeiro, 2019
VRAM, 256 MB, 0.57%, -0.02%, Janeiro, 2019
VRAM, 512 MB, 3.19%, +0.11%, Janeiro, 2019
VRAM, 768 MB, 1.50%, -0.05%, Janeiro, 2019
VRAM, 1024 MB, 15.94%, +0.50%, Janeiro, 2019
VRAM, 2047 MB, 20.86%, -0.33%, Janeiro, 2019
VRAM, 3071 MB, 6.99%, -0.92%, Janeiro, 2019
VRAM, 4095 MB, 18.67%, -0.18%, Janeiro, 2019
VRAM, 5119 MB, 1.77%, -0.14%, Janeiro, 2019
VRAM, 6143 MB, 11.20%, +0.18%, Janeiro, 2019
VRAM, 8191 MB, 12.20%, +0.67%, Janeiro, 2019
VRAM, 11263 MB, 2.66%, +0.02%, Janeiro, 2019
VRAM, Other, 4.45%, +0.14%, Janeiro, 2019
Primary Display Resolution, 1024 x 768, 0.64%, 0.00%, Janeiro, 2019
Primary Display Resolution, 1280 x 1024, 2.16%, +0.03%, Janeiro, 2019
Primary Display Resolution, 1280 x 720, 0.42%, 0.00%, Janeiro, 2019
Primary Display Resolution, 1280 x 800, 0.82%, -0.04%, Janeiro, 2019
Primary Display Resolution, 1360 x 768, 1.95%, +0.05%, Janeiro, 2019
Primary Display Resolution, 1366 x 768, 14.02%, -0.02%, Janeiro, 2019
Primary Display Resolution, 1440 x 900, 3.60%, -0.02%, Janeiro, 2019
Primary Display Resolution, 1536 x 864, 0.25%, -0.01%, Janeiro, 2019
Primary Display Resolution, 1600 x 900, 3.60%, +0.03%, Janeiro, 2019
Primary Display Resolution, 1680 x 1050, 2.54%, -0.01%, Janeiro, 2019
Primary Display Resolution, 1920 x 1200, 0.90%, -0.03%, Janeiro, 2019
Primary Display Resolution, 1920 x 1080, 60.48%, -0.24%, Janeiro, 2019
Primary Display Resolution, 2560 x 1080, 0.96%, +0.04%, Janeiro, 2019
Primary Display Resolution, 2560 x 1440, 3.97%, +0.08%, Janeiro, 2019
Primary Display Resolution, 3440 x 1440, 0.48%, +0.02%, Janeiro, 2019
Primary Display Resolution, 3840 x 2160, 1.48%, +0.06%, Janeiro, 2019
Primary Display Resolution, Other, 1.73%, +0.05%, Janeiro, 2019
OS Version, Windows, 96.12%, +0.20%, Fevereiro, 2019
OS Version, Windows 10 64 bit, 64.91%, +1.14%, Fevereiro, 2019
OS Version, Windows 7 64 bit, 25.92%, -0.48%, Fevereiro, 2019
OS Version, Windows 8.1 64 bit, 3.26%, -0.17%, Fevereiro, 2019
OS Version, Windows 7, 1.37%, -0.15%, Fevereiro, 2019
OS Version, Windows 8 64 bit, 0.28%, -0.03%, Fevereiro, 2019
OS Version, Windows 10, 0.23%, -0.04%, Fevereiro, 2019
OS Version, Windows 8.1, 0.05%, -0.01%, Fevereiro, 2019
OS Version, OSX, 3.11%, -0.16%, Fevereiro, 2019
OS Version, MacOS 10.14.2 64 bit, 0.89%, -0.26%, Fevereiro, 2019
OS Version, MacOS 10.13.6 64 bit, 0.64%, -0.09%, Fevereiro, 2019
OS Version, MacOS 10.14.3 64 bit, 0.46%, +0.46%, Fevereiro, 2019
OS Version, MacOS 10.12.6 64 bit, 0.26%, -0.03%, Fevereiro, 2019
OS Version, MacOS 10.14.0 64 bit, 0.25%, -0.03%, Fevereiro, 2019
OS Version, MacOS 10.11.6 64 bit, 0.17%, -0.01%, Fevereiro, 2019
OS Version, MacOS 10.14.1 64 bit, 0.15%, -0.12%, Fevereiro, 2019
OS Version, MacOS 10.10.5 64 bit, 0.07%, -0.01%, Fevereiro, 2019
OS Version, MacOS 10.13.4 64 bit, 0.05%, -0.01%, Fevereiro, 2019
OS Version, Linux, 0.77%, -0.05%, Fevereiro, 2019
OS Version, Ubuntu 18.04.1 LTS 64 bit, 0.18%, -0.06%, Fevereiro, 2019
OS Version, Linux 4.x 64 bit, 0.09%, 0.00%, Fevereiro, 2019
OS Version, Ubuntu 18.10 64 bit, 0.06%, 0.00%, Fevereiro, 2019
System RAM, Less than 2 GB, 0.22%, -0.03%, Fevereiro, 2019
System RAM, 2 GB, 1.34%, -0.18%, Fevereiro, 2019
System RAM, 3 GB, 3.84%, -0.47%, Fevereiro, 2019
System RAM, 4 GB, 10.21%, -0.84%, Fevereiro, 2019
System RAM, 5 GB, 0.48%, -0.01%, Fevereiro, 2019
System RAM, 6 GB, 2.38%, -0.11%, Fevereiro, 2019
System RAM, 7 GB, 2.43%, -0.18%, Fevereiro, 2019
System RAM, 8 GB, 38.14%, +0.24%, Fevereiro, 2019
System RAM, 9 GB, 0.03%, 0.00%, Fevereiro, 2019
System RAM, 10 GB, 0.27%, -0.01%, Fevereiro, 2019
System RAM, 11 GB, 0.19%, 0.00%, Fevereiro, 2019
System RAM, 12 GB, 3.59%, +0.21%, Fevereiro, 2019
System RAM, 13 GB, 0.01%, 0.00%, Fevereiro, 2019
System RAM, 14 GB, 0.12%, +0.01%, Fevereiro, 2019
System RAM, 15 GB, 0.35%, +0.01%, Fevereiro, 2019
System RAM, 16 GB, 32.51%, +1.24%, Fevereiro, 2019
System RAM, More than 16 GB, 3.88%, +0.11%, Fevereiro, 2019
Physical CPUs, 1 cpu, 0.93%, 0.00%, Fevereiro, 2019
Physical CPUs, 2 cpus, 27.58%, -1.83%, Fevereiro, 2019
Physical CPUs, 3 cpus, 1.61%, -0.07%, Fevereiro, 2019
Physical CPUs, 4 cpus, 56.35%, +0.34%, Fevereiro, 2019
Physical CPUs, 5 cpus, 0.00%, -0.01%, Fevereiro, 2019
Physical CPUs, 6 cpus, 11.35%, +1.33%, Fevereiro, 2019
Physical CPUs, 7 cpus, 0.00%, 0.00%, Fevereiro, 2019
Physical CPUs, 8 cpus, 2.02%, +0.23%, Fevereiro, 2019
Physical CPUs, 10 cpus, 0.06%, 0.00%, Fevereiro, 2019
Physical CPUs, 12 cpus, 0.04%, 0.00%, Fevereiro, 2019
Physical CPUs, 14 cpus, 0.01%, 0.00%, Fevereiro, 2019
Physical CPUs, 15 cpus, 0.00%, 0.00%, Fevereiro, 2019
Physical CPUs, 16 cpus, 0.04%, 0.00%, Fevereiro, 2019
Physical CPUs, 17 cpus, 0.00%, 0.00%, Fevereiro, 2019
Physical CPUs, 18 cpus, 0.01%, 0.00%, Fevereiro, 2019
Physical CPUs, 20 cpus, 0.00%, 0.00%, Fevereiro, 2019
Physical CPUs, 22 cpus, 0.00%, 0.00%, Fevereiro, 2019
Physical CPUs, 24 cpus, 0.00%, 0.00%, Fevereiro, 2019
Physical CPUs, 28 cpus, 0.00%, 0.00%, Fevereiro, 2019
Physical CPUs, 32 cpus, 0.00%, 0.00%, Fevereiro, 2019
Physical CPUs, 44 cpus, 0.00%, 0.00%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 1060, 15.31%, +1.00%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 1050 Ti, 9.48%, +0.49%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 1050, 5.15%, +0.16%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 1070, 4.33%, +0.14%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 960, 3.48%, +0.11%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 970, 2.86%, -0.07%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 750 Ti, 2.84%, -0.01%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 1080, 2.74%, 0.00%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 960M, 1.65%, +0.02%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 1080 Ti, 1.57%, -0.02%, Fevereiro, 2019
Video Card Description, Intel HD Graphics 4000, 1.17%, -0.12%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 1070 Ti, 1.16%, -0.01%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 950, 1.11%, +0.05%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce 940M, 1.09%, -0.02%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GT 730, 1.06%, -0.09%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 950M, 0.94%, -0.01%, Fevereiro, 2019
Video Card Description, AMD Radeon RX 580, 0.91%, +0.12%, Fevereiro, 2019
Video Card Description, Intel Haswell, 0.85%, -0.05%, Fevereiro, 2019
Video Card Description, AMD Radeon R7 Graphics, 0.83%, -0.28%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 760, 0.80%, 0.00%, Fevereiro, 2019
Video Card Description, Intel HD Graphics 620, 0.75%, -0.04%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 750, 0.74%, -0.11%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GT 720M, 0.74%, -0.02%, Fevereiro, 2019
Video Card Description, AMD Radeon R5 Graphics, 0.70%, -0.05%, Fevereiro, 2019
Video Card Description, Intel HD Graphics 3000, 0.70%, -0.05%, Fevereiro, 2019
Video Card Description, Intel HD Graphics 520, 0.67%, -0.05%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 660, 0.66%, +0.01%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 650, 0.64%, -0.11%, Fevereiro, 2019
Video Card Description, AMD Radeon RX 480, 0.59%, -0.02%, Fevereiro, 2019
Video Card Description, Intel HD Graphics 6000, 0.55%, -0.01%, Fevereiro, 2019
Video Card Description, Intel Ivy Bridge, 0.54%, -0.05%, Fevereiro, 2019
Video Card Description, Intel HD Graphics 4600, 0.53%, -0.02%, Fevereiro, 2019
Video Card Description, Intel HD Graphics 5500, 0.53%, -0.04%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GT 1030, 0.53%, -0.05%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 980, 0.52%, -0.04%, Fevereiro, 2019
Video Card Description, Intel HD Graphics 630, 0.52%, 0.00%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 980 Ti, 0.49%, -0.02%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce RTX 2070, 0.48%, +0.16%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GT 630, 0.47%, -0.05%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce MX150, 0.46%, +0.04%, Fevereiro, 2019
Video Card Description, AMD Radeon HD 7700 Series, 0.45%, -0.03%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce 920M, 0.45%, -0.03%, Fevereiro, 2019
Video Card Description, AMD Radeon HD 7900 Series, 0.44%, -0.03%, Fevereiro, 2019
Video Card Description, AMD Radeon HD 8800 Series, 0.42%, -0.01%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce 840M, 0.42%, -0.02%, Fevereiro, 2019
Video Card Description, AMD Radeon HD 8470D, 0.41%, -0.03%, Fevereiro, 2019
Video Card Description, Intel Valleyview Baytrail, 0.41%, -0.04%, Fevereiro, 2019
Video Card Description, Intel UHD Graphics 620, 0.41%, +0.03%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 970M, 0.40%, 0.00%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 770, 0.40%, -0.02%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce RTX 2080, 0.39%, +0.09%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 550 Ti, 0.37%, 0.00%, Fevereiro, 2019
Video Card Description, Intel HD Graphics 530, 0.34%, -0.04%, Fevereiro, 2019
Video Card Description, AMD Radeon HD 7800 Series, 0.34%, -0.02%, Fevereiro, 2019
Video Card Description, AMD Radeon RX 460, 0.34%, -0.04%, Fevereiro, 2019
Video Card Description, AMD Radeon R7 300 Series, 0.34%, -0.04%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 860M, 0.33%, -0.01%, Fevereiro, 2019
Video Card Description, Intel Sandy Bridge, 0.32%, -0.02%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GT 710, 0.31%, 0.00%, Fevereiro, 2019
Video Card Description, Intel Cherryview Cherrytrail, 0.31%, -0.03%, Fevereiro, 2019
Video Card Description, AMD Radeon HD 8500 Series, 0.30%, -0.04%, Fevereiro, 2019
Video Card Description, AMD Radeon R9 380 Series, 0.30%, -0.01%, Fevereiro, 2019
Video Card Description, Intel UHD Graphics 630, 0.30%, +0.05%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GT 740M, 0.29%, 0.00%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce 920MX, 0.28%, -0.02%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTS 450, 0.28%, -0.01%, Fevereiro, 2019
Video Card Description, AMD Radeon RX 560, 0.27%, 0.00%, Fevereiro, 2019
Video Card Description, Intel Iris Graphics 6100, 0.27%, -0.02%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 650 Ti, 0.27%, +0.01%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce 210, 0.27%, -0.04%, Fevereiro, 2019
Video Card Description, AMD Radeon R5 M330, 0.27%, 0.00%, Fevereiro, 2019
Video Card Description, AMD Radeon RX 570, 0.27%, +0.05%, Fevereiro, 2019
Video Card Description, AMD Radeon RX 470, 0.27%, +0.01%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce GTX 850M, 0.26%, -0.01%, Fevereiro, 2019
Video Card Description, NVIDIA GeForce 940MX, 0.25%, -0.01%, Fevereiro, 2019
Video Card Description, Intel Iris Pro Graphics 5200, 0.25%, -0.02%, Fevereiro, 2019
Video Card Description, AMD Radeon R9 200 Series, 0.25%, -0.02%, Fevereiro, 2019
Video Card Description, Intel HD Graphics 2000, 0.24%, -0.02%, Fevereiro, 2019
Video Card Description, , 0.23%, -0.01%, Fevereiro, 2019
Video Card Description, AMD Radeon R9 390 Series, 0.23%, -0.01%, Fevereiro, 2019
Video Card Description, Intel Iris Plus Graphics 640, 0.22%, -0.01%, Fevereiro, 2019
