Categoria,Especificação,Porcentagens,Incrementos/Decrementos,Mês,Ano
Primary Display Resolution,3840 x 2160,4.95%,+0.02%,Janeiro,2026
Primary Display Resolution,5120 x 1440,0.40%,-0.02%,Janeiro,2026
Primary Display Resolution,Other,2.72%,-0.09%,Janeiro,2026
OS Version,Windows,96.61%,+1.99%,Fevereiro,2026
OS Version,Windows 11 64 bit,56.28%,-10.43%,Fevereiro,2026
OS Version,Windows 10 64 bit,40.25%,+12.46%,Fevereiro,2026
OS Version,Windows 7 64 bit,0.05%,-0.03%,Fevereiro,2026
OS Version,OSX,1.16%,-0.85%,Fevereiro,2026
OS Version,MacOS 26.2.0 64 bit,0.44%,-0.12%,Fevereiro,2026
OS Version,MacOS 26.3.0 64 bit,0.15%,+0.15%,Fevereiro,2026
OS Version,MacOS 15.7.3 64 bit,0.10%,-0.04%,Fevereiro,2026
OS Version,MacOS 15.6.1 64 bit,0.06%,-0.17%,Fevereiro,2026
OS Version,Linux,2.23%,-1.15%,Fevereiro,2026
OS Version,Arch Linux 64 bit,0.19%,+0.19%,Fevereiro,2026
OS Version,Linux Mint 22.3 64 bit,0.14%,+0.06%,Fevereiro,2026
OS Version,Ubuntu Core 24 64 bit,0.08%,-0.05%,Fevereiro,2026
OS Version,Ubuntu 24.04.3 LTS 64 bit,0.06%,-0.07%,Fevereiro,2026
OS Version,Linux Mint 22.2 64 bit,0.05%,-0.17%,Fevereiro,2026
System RAM,Less than 4 GB,0.01%,-0.01%,Fevereiro,2026
System RAM,4 GB,0.89%,-0.63%,Fevereiro,2026
System RAM,8 GB,4.69%,-3.09%,Fevereiro,2026
System RAM,12 GB,1.50%,-0.96%,Fevereiro,2026
System RAM,16 GB,27.47%,-12.77%,Fevereiro,2026
System RAM,24 GB,1.56%,-0.27%,Fevereiro,2026
System RAM,32 GB,56.93%,+18.91%,Fevereiro,2026
System RAM,48 GB,1.97%,+0.78%,Fevereiro,2026
System RAM,60 GB,0.67%,-0.25%,Fevereiro,2026
System RAM,64 GB,3.25%,-1.01%,Fevereiro,2026
System RAM,More than 64 GB,0.37%,-0.24%,Fevereiro,2026
System RAM,Other,0.70%,+0.07%,Fevereiro,2026
Physical CPUs,1 cpu,0.01%,-0.01%,Fevereiro,2026
Physical CPUs,2 cpus,1.87%,-1.29%,Fevereiro,2026
Physical CPUs,3 cpus,0.06%,-0.05%,Fevereiro,2026
Physical CPUs,4 cpus,8.22%,-5.21%,Fevereiro,2026
Physical CPUs,5 cpus,0.10%,-0.04%,Fevereiro,2026
Physical CPUs,6 cpus,29.87%,+1.42%,Fevereiro,2026
Physical CPUs,7 cpus,0.00%,-0.01%,Fevereiro,2026
Physical CPUs,8 cpus,28.30%,+1.63%,Fevereiro,2026
Physical CPUs,9 cpus,0.00%,0.00%,Fevereiro,2026
Physical CPUs,10 cpus,11.53%,+3.90%,Fevereiro,2026
Physical CPUs,11 cpus,0.03%,-0.01%,Fevereiro,2026
Physical CPUs,12 cpus,5.44%,+0.19%,Fevereiro,2026
Physical CPUs,13 cpus,0.00%,0.00%,Fevereiro,2026
Physical CPUs,14 cpus,5.71%,+0.80%,Fevereiro,2026
Physical CPUs,15 cpus,0.00%,0.00%,Fevereiro,2026
Physical CPUs,16 cpus,5.23%,-0.20%,Fevereiro,2026
Physical CPUs,17 cpus,0.00%,0.00%,Fevereiro,2026
Physical CPUs,18 cpus,0.03%,-0.02%,Fevereiro,2026
Physical CPUs,19 cpus,0.00%,0.00%,Fevereiro,2026
Physical CPUs,20 cpus,1.88%,-0.12%,Fevereiro,2026
Physical CPUs,21 cpus,0.00%,0.00%,Fevereiro,2026
Physical CPUs,22 cpus,0.00%,0.00%,Fevereiro,2026
Physical CPUs,23 cpus,0.00%,0.00%,Fevereiro,2026
Physical CPUs,24 cpus,1.69%,-0.98%,Fevereiro,2026
Physical CPUs,26 cpus,0.00%,0.00%,Fevereiro,2026
Physical CPUs,28 cpus,0.01%,0.00%,Fevereiro,2026
Physical CPUs,29 cpus,0.00%,0.00%,Fevereiro,2026
Physical CPUs,30 cpus,0.00%,0.00%,Fevereiro,2026
Physical CPUs,32 cpus,0.01%,0.00%,Fevereiro,2026
Physical CPUs,36 cpus,0.00%,0.00%,Fevereiro,2026
Physical CPUs,38 cpus,0.00%,0.00%,Fevereiro,2026
Physical CPUs,40 cpus,0.00%,0.00%,Fevereiro,2026
Physical CPUs,44 cpus,0.00%,0.00%,Fevereiro,2026
Physical CPUs,48 cpus,0.00%,0.00%,Fevereiro,2026
Physical CPUs,52 cpus,0.00%,0.00%,Fevereiro,2026
Physical CPUs,56 cpus,0.00%,0.00%,Fevereiro,2026
Physical CPUs,64 cpus,0.00%,0.00%,Fevereiro,2026
Physical CPUs,72 cpus,0.00%,0.00%,Fevereiro,2026
Physical CPUs,96 cpus,0.00%,0.00%,Fevereiro,2026
Physical CPUs,128 cpus,0.00%,0.00%,Fevereiro,2026
Physical CPUs,192 cpus,0.00%,0.00%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 3050 6GB Laptop GPU,0.32%,-0.21%,Fevereiro,2026
Video Card Description,AMD AMD Custom GPU 0405,0.24%,-0.17%,Fevereiro,2026
Video Card Description,AMD Radeon RX 570,0.22%,-0.16%,Fevereiro,2026
Video Card Description,AMD Radeon RX 580,0.35%,-0.23%,Fevereiro,2026
Video Card Description,AMD Radeon RX 7900 XTX,0.29%,-0.19%,Fevereiro,2026
Video Card Description,Intel UHD Graphics 620,0.27%,-0.18%,Fevereiro,2026
Video Card Description,Intel(R) Graphics,0.18%,-0.10%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 3060,4.49%,+0.38%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 3060 Ti,2.56%,+0.18%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 4070,4.45%,+2.43%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 4070 SUPER,3.10%,+1.49%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 5060 Ti,4.14%,+2.64%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 4060 Ti,5.43%,+2.82%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 5060,6.51%,+4.14%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 3070 Laptop GPU,0.28%,-0.19%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 3070,2.86%,+0.67%,Fevereiro,2026
Video Card Description,AMD Radeon RX 6750 XT,0.19%,-0.13%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 5080,1.61%,+0.42%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 5070 Ti Laptop GPU,0.18%,-0.09%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 4060 Laptop GPU,2.38%,-1.41%,Fevereiro,2026
Video Card Description,AMD Radeon RX 580 2048SP,0.35%,-0.22%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 5070 Ti,1.24%,-0.19%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 2070,0.48%,-0.02%,Fevereiro,2026
Video Card Description,,1.05%,-0.73%,Fevereiro,2026
Video Card Description,AMD Radeon Graphics (RADV VANGOGH),0.24%,-0.16%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 3070 Ti,1.02%,0.00%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 2050,0.28%,-0.17%,Fevereiro,2026
Video Card Description,NVIDIA GeForce GTX 1660 SUPER,0.96%,-0.48%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 2080 SUPER,0.22%,-0.07%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 3050,1.84%,-1.04%,Fevereiro,2026
Video Card Description,NVIDIA GeForce GTX 1650 SUPER,0.18%,-0.11%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 2060,1.69%,-0.15%,Fevereiro,2026
Video Card Description,NVIDIA GeForce GTX 1050,0.36%,-0.25%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 4070 Ti,0.79%,-0.19%,Fevereiro,2026
Video Card Description,NVIDIA GeForce GTX 1070 Ti,0.15%,-0.07%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 3060 Laptop GPU,1.21%,-0.74%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 2080,0.17%,-0.08%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 2060 SUPER,0.73%,-0.06%,Fevereiro,2026
Video Card Description,Intel UHD Graphics 630,0.17%,-0.11%,Fevereiro,2026
Video Card Description,AMD Radeon RX 7800 XT,0.70%,-0.35%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 4060,7.23%,+3.07%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 4080 SUPER,0.69%,+0.01%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 4070 Laptop GPU,0.60%,-0.39%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 3080,1.35%,-0.15%,Fevereiro,2026
Video Card Description,AMD Radeon(TM) Graphics,1.31%,-0.84%,Fevereiro,2026
Video Card Description,NVIDIA GeForce GTX 1050 Ti,0.79%,-0.48%,Fevereiro,2026
Video Card Description,NVIDIA GeForce GTX 1080,0.28%,-0.17%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 5060 Laptop GPU,0.56%,-0.29%,Fevereiro,2026
Video Card Description,AMD Radeon RX 5700 XT,0.35%,-0.22%,Fevereiro,2026
Video Card Description,NVIDIA GeForce GTX 1060,1.20%,-0.48%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 5090,0.24%,-0.13%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 4050 Laptop GPU,0.92%,-0.55%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 3090,0.24%,-0.17%,Fevereiro,2026
Video Card Description,AMD Radeon RX 6600,0.51%,-0.33%,Fevereiro,2026
Video Card Description,AMD Radeon Graphics,1.10%,-0.75%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 2070 SUPER,0.55%,-0.22%,Fevereiro,2026
Video Card Description,NVIDIA GeForce GTX 1650 Ti,0.24%,-0.16%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 4080,0.54%,-0.13%,Fevereiro,2026
Video Card Description,NVIDIA GeForce GTX 1080 Ti,0.21%,-0.14%,Fevereiro,2026
Video Card Description,NVIDIA GeForce GTX 1650,1.61%,-1.02%,Fevereiro,2026
Video Card Description,AMD Radeon RX 6700 XT,0.35%,-0.22%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 4090,0.46%,-0.30%,Fevereiro,2026
Video Card Description,AMD Radeon RX 6600 XT,0.21%,-0.12%,Fevereiro,2026
Video Card Description,NVIDIA GeForce RTX 4070 Ti SUPER,0.53%,-0.25%,Fevereiro,2026
Video Card Description,AMD Radeon RX 6650 XT,0.17%,-0.10%,Fevereiro,2026
