Categoria, Especificação, Porcentagens, Incrementos/Decrementos, Mês, Ano
Video Card Description, NVIDIA GeForce GTX 1650, 4.53%, -0.01%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 3060 Laptop GPU, 3.73%, +0.36%, Janeiro, 2024
Video Card Description, NVIDIA GeForce GTX 1060, 3.58%, -0.18%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 2060, 3.40%, -0.19%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 3060 Ti, 3.33%, -0.07%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 3070, 3.03%, -0.20%, Janeiro, 2024
Video Card Description, NVIDIA GeForce GTX 1050 Ti, 2.72%, -0.04%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 3050, 2.70%, +0.17%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 4060 Laptop GPU, 2.52%, +0.56%, Janeiro, 2024
Video Card Description, NVIDIA GeForce GTX 1660 SUPER, 2.23%, -0.08%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 3080, 2.11%, -0.06%, Janeiro, 2024
Video Card Description, AMD Radeon Graphics, 2.11%, +0.02%, Janeiro, 2024
Video Card Description, Intel Iris Xe Graphics, 1.98%, +0.09%, Janeiro, 2024
Video Card Description, NVIDIA GeForce GTX 1660 Ti, 1.72%, 0.00%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 4070, 1.50%, -0.03%, Janeiro, 2024
Video Card Description, Intel(R) UHD Graphics, 1.45%, -0.02%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 3070 Ti, 1.43%, -0.02%, Janeiro, 2024
Video Card Description, NVIDIA GeForce GTX 1050, 1.34%, -0.03%, Janeiro, 2024
Video Card Description, NVIDIA GeForce GTX 1070, 1.33%, -0.04%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 2070 SUPER, 1.27%, -0.05%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 4070 Ti, 1.20%, +0.08%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 4060, 1.18%, +0.14%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 2060 SUPER, 1.17%, -0.04%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 4060 Ti, 1.17%, +0.11%, Janeiro, 2024
Video Card Description, , 1.10%, -0.08%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 3050 Ti Laptop GPU, 1.07%, +0.05%, Janeiro, 2024
Video Card Description, NVIDIA GeForce GTX 1660, 0.97%, -0.08%, Janeiro, 2024
Video Card Description, AMD Radeon RX 580, 0.92%, -0.01%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 4090, 0.91%, +0.04%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 2070, 0.90%, -0.08%, Janeiro, 2024
Video Card Description, NVIDIA GeForce GTX 1080, 0.86%, -0.02%, Janeiro, 2024
Video Card Description, AMD Radeon(TM) Graphics, 0.85%, +0.10%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 3070 Laptop GPU, 0.82%, +0.04%, Janeiro, 2024
Video Card Description, AMD AMD Custom GPU 0405, 0.82%, +0.04%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 3080 Ti, 0.81%, 0.00%, Janeiro, 2024
Video Card Description, NVIDIA GeForce GTX 1650 Ti, 0.76%, +0.01%, Janeiro, 2024
Video Card Description, AMD Radeon RX 6700 XT, 0.73%, 0.00%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 4080, 0.73%, +0.02%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 3050 Laptop GPU, 0.72%, +0.07%, Janeiro, 2024
Video Card Description, AMD Radeon RX 6600, 0.69%, +0.04%, Janeiro, 2024
Video Card Description, AMD Radeon RX 5700 XT, 0.68%, -0.01%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 4050 Laptop GPU, 0.68%, +0.12%, Janeiro, 2024
Video Card Description, AMD Radeon RX 570, 0.66%, 0.00%, Janeiro, 2024
Video Card Description, NVIDIA GeForce GTX 1080 Ti, 0.59%, -0.01%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 3090, 0.59%, +0.01%, Janeiro, 2024
Video Card Description, AMD Radeon Vega 8 Graphics, 0.58%, -0.02%, Janeiro, 2024
Video Card Description, NVIDIA GeForce GTX 1650 SUPER, 0.53%, -0.02%, Janeiro, 2024
Video Card Description, Intel UHD Graphics 620, 0.52%, -0.01%, Janeiro, 2024
Video Card Description, NVIDIA GeForce GTX 970, 0.50%, -0.02%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 2080 SUPER, 0.50%, -0.02%, Janeiro, 2024
Video Card Description, AMD Radeon RX 580 2048SP, 0.48%, +0.03%, Janeiro, 2024
Video Card Description, RDPDD Chained DD, 0.47%, -0.27%, Janeiro, 2024
Video Card Description, NVIDIA GeForce GT 1030, 0.46%, -0.01%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 2080, 0.44%, +0.01%, Janeiro, 2024
Video Card Description, NVIDIA GeForce GTX 960, 0.44%, -0.01%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 3070 Ti Laptop GPU, 0.42%, +0.05%, Janeiro, 2024
Video Card Description, AMD Radeon RX 6600 XT, 0.41%, 0.00%, Janeiro, 2024
Video Card Description, NVIDIA GeForce GTX 1070 Ti, 0.41%, -0.02%, Janeiro, 2024
Video Card Description, NVIDIA GeForce GTX 750 Ti, 0.41%, 0.00%, Janeiro, 2024
Video Card Description, Intel UHD Graphics 630, 0.41%, -0.01%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 2080 Ti, 0.40%, -0.01%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 4070 Laptop GPU, 0.36%, +0.07%, Janeiro, 2024
Video Card Description, AMD Radeon RX 7900 XTX, 0.34%, +0.02%, Janeiro, 2024
Video Card Description, AMD Radeon RX 6750 XT, 0.33%, +0.01%, Janeiro, 2024
Video Card Description, AMD Radeon RX 6800 XT, 0.33%, 0.00%, Janeiro, 2024
Video Card Description, AMD Radeon RX 550, 0.31%, -0.01%, Janeiro, 2024
Video Card Description, AMD Radeon Vega 3 Graphics, 0.31%, -0.02%, Janeiro, 2024
Video Card Description, Intel HD Graphics 620, 0.30%, -0.02%, Janeiro, 2024
Video Card Description, NVIDIA GeForce GT 730, 0.30%, 0.00%, Janeiro, 2024
Video Card Description, Intel HD Graphics 520, 0.29%, -0.02%, Janeiro, 2024
Video Card Description, AMD Radeon RX 6650 XT, 0.29%, +0.02%, Janeiro, 2024
Video Card Description, Intel HD Graphics 4600, 0.27%, 0.00%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 3050 Ti, 0.26%, +0.03%, Janeiro, 2024
Video Card Description, Intel UHD Graphics 600, 0.25%, -0.01%, Janeiro, 2024
Video Card Description, Intel HD Graphics 4000, 0.25%, -0.01%, Janeiro, 2024
Video Card Description, AMD Radeon RX 6900 XT, 0.24%, +0.01%, Janeiro, 2024
Video Card Description, AMD Radeon RX 5600 XT, 0.23%, 0.00%, Janeiro, 2024
Video Card Description, AMD Radeon RX 5500 XT, 0.20%, -0.01%, Janeiro, 2024
Video Card Description, AMD Radeon RX 6500 XT, 0.19%, 0.00%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 3080 Laptop GPU, 0.19%, 0.00%, Janeiro, 2024
Video Card Description, AMD Radeon RX 480, 0.19%, 0.00%, Janeiro, 2024
Video Card Description, NVIDIA GeForce GTX 960M, 0.19%, -0.01%, Janeiro, 2024
Video Card Description, Intel Haswell, 0.19%, -0.01%, Janeiro, 2024
Video Card Description, NVIDIA GeForce GT 710, 0.18%, -0.01%, Janeiro, 2024
Video Card Description, Intel Ivy Bridge, 0.18%, -0.02%, Janeiro, 2024
Video Card Description, NVIDIA GeForce 940M, 0.18%, 0.00%, Janeiro, 2024
Video Card Description, NVIDIA GeForce MX250, 0.18%, +0.01%, Janeiro, 2024
Video Card Description, NVIDIA GeForce MX450, 0.18%, +0.01%, Janeiro, 2024
Video Card Description, AMD Radeon (TM) Graphics, 0.17%, +0.01%, Janeiro, 2024
Video Card Description, AMD Radeon RX 6800, 0.17%, +0.01%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 2050, 0.17%, +0.17%, Janeiro, 2024
Video Card Description, AMD Radeon RX Vega 11 Graphics, 0.16%, -0.01%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 4080 Laptop GPU, 0.15%, +0.15%, Janeiro, 2024
Video Card Description, NVIDIA GeForce RTX 2070 with Max-Q Design, 0.15%, 0.00%, Janeiro, 2024
Video Card Description, NVIDIA GeForce MX150, 0.15%, -0.01%, Janeiro, 2024
Video Card Description, Intel HD Graphics 530, 0.15%, -0.01%, Janeiro, 2024
Video Card Description, Intel HD Graphics 5500, 0.15%, -0.01%, Janeiro, 2024
Video Card Description, Other, 10.03%, -0.30%, Janeiro, 2024
VRAM, 512 MB, 2.72%, +0.18%, Janeiro, 2024
VRAM, 1 GB, 7.44%, +0.10%, Janeiro, 2024
VRAM, 2 GB, 4.93%, -0.01%, Janeiro, 2024
VRAM, 3 GB, 1.86%, -0.01%, Janeiro, 2024
VRAM, 4 GB, 10.53%, +0.17%, Janeiro, 2024
VRAM, 6 GB, 15.30%, -0.46%, Janeiro, 2024
VRAM, 8 GB, 31.79%, +0.12%, Janeiro, 2024
VRAM, 10 GB, 3.31%, -0.02%, Janeiro, 2024
VRAM, 11 GB, 1.76%, 0.00%, Janeiro, 2024
VRAM, 12 GB, 15.04%, -0.19%, Janeiro, 2024
VRAM, 16 GB, 1.81%, +0.14%, Janeiro, 2024
VRAM, 24 GB, 2.67%, +0.13%, Janeiro, 2024
VRAM, Other, 0.84%, -0.13%, Janeiro, 2024
Primary Display Resolution, 800 x 1280, 0.47%, +0.02%, Janeiro, 2024
Primary Display Resolution, 1280 x 720, 0.23%, -0.01%, Janeiro, 2024
Primary Display Resolution, 1280 x 800, 0.48%, -0.01%, Janeiro, 2024
Primary Display Resolution, 1280 x 1024, 0.43%, 0.00%, Janeiro, 2024
Primary Display Resolution, 1360 x 768, 0.71%, -0.05%, Janeiro, 2024
Primary Display Resolution, 1366 x 768, 4.01%, -0.22%, Janeiro, 2024
Primary Display Resolution, 1440 x 900, 1.19%, -0.05%, Janeiro, 2024
Primary Display Resolution, 1600 x 900, 1.13%, -0.11%, Janeiro, 2024
Primary Display Resolution, 1680 x 1050, 0.75%, -0.01%, Janeiro, 2024
Primary Display Resolution, 1920 x 1200, 1.14%, +0.06%, Janeiro, 2024
Primary Display Resolution, 1920 x 1080, 59.70%, +0.12%, Janeiro, 2024
Primary Display Resolution, 2560 x 1080, 0.98%, +0.02%, Janeiro, 2024
Primary Display Resolution, 2560 x 1600, 3.33%, +0.47%, Janeiro, 2024
Primary Display Resolution, 2560 x 1440, 16.02%, -0.37%, Janeiro, 2024
Primary Display Resolution, 2880 x 1800, 0.28%, +0.03%, Janeiro, 2024
Primary Display Resolution, 3440 x 1440, 2.31%, +0.08%, Janeiro, 2024
Primary Display Resolution, 3840 x 2160, 3.78%, +0.01%, Janeiro, 2024
Primary Display Resolution, 5120 x 1440, 0.30%, +0.01%, Janeiro, 2024
Primary Display Resolution, Other, 2.75%, +0.01%, Janeiro, 2024
OS Version, Windows, 96.91%, +0.39%, Fevereiro, 2024
OS Version, Windows 10 64 bit, 54.19%, +2.76%, Fevereiro, 2024
OS Version, Windows 11 64 bit, 41.96%, -2.28%, Fevereiro, 2024
OS Version, Windows 7 64 bit, 0.57%, -0.02%, Fevereiro, 2024
OS Version, Windows 8.1 64 bit, 0.09%, -0.04%, Fevereiro, 2024
OS Version, OSX, 1.32%, -0.22%, Fevereiro, 2024
OS Version, MacOS 14.2.1 64 bit, 0.32%, -0.13%, Fevereiro, 2024
OS Version, MacOS 14.3.0 64 bit, 0.16%, +0.10%, Fevereiro, 2024
OS Version, MacOS 14.3.1 64 bit, 0.12%, +0.12%, Fevereiro, 2024
OS Version, MacOS 14.0.0 64 bit, 0.06%, -0.04%, Fevereiro, 2024
OS Version, Linux, 1.76%, -0.19%, Fevereiro, 2024
OS Version, "Arch Linux" 64 bit, 0.14%, -0.01%, Fevereiro, 2024
OS Version, Ubuntu 22.04.3 LTS 64 bit, 0.09%, -0.04%, Fevereiro, 2024
OS Version, Linux Mint 21.3 64 bit, 0.06%, +0.06%, Fevereiro, 2024
OS Version, "Manjaro Linux" 64 bit, 0.06%, -0.01%, Fevereiro, 2024
System RAM, Less than 4 GB, 0.08%, -0.01%, Fevereiro, 2024
System RAM, 4 GB, 2.94%, -0.42%, Fevereiro, 2024
System RAM, 8 GB, 12.19%, -1.48%, Fevereiro, 2024
System RAM, 12 GB, 2.93%, -0.32%, Fevereiro, 2024
System RAM, 16 GB, 49.04%, -0.56%, Fevereiro, 2024
System RAM, 24 GB, 1.23%, -0.09%, Fevereiro, 2024
System RAM, 32 GB, 27.19%, +3.48%, Fevereiro, 2024
System RAM, 64 GB, 2.89%, -0.48%, Fevereiro, 2024
System RAM, More than 64 GB, 0.29%, -0.03%, Fevereiro, 2024
System RAM, Other, 1.23%, +0.42%, Fevereiro, 2024
Physical CPUs, 1 cpu, 0.06%, -0.01%, Fevereiro, 2024
Physical CPUs, 2 cpus, 5.53%, -0.73%, Fevereiro, 2024
Physical CPUs, 3 cpus, 0.26%, -0.01%, Fevereiro, 2024
Physical CPUs, 4 cpus, 20.49%, -2.00%, Fevereiro, 2024
Physical CPUs, 5 cpus, 0.02%, -0.01%, Fevereiro, 2024
Physical CPUs, 6 cpus, 34.12%, +2.48%, Fevereiro, 2024
Physical CPUs, 7 cpus, 0.00%, -0.01%, Fevereiro, 2024
Physical CPUs, 8 cpus, 20.15%, -0.74%, Fevereiro, 2024
Physical CPUs, 9 cpus, 0.01%, +0.01%, Fevereiro, 2024
Physical CPUs, 10 cpus, 5.09%, +0.95%, Fevereiro, 2024
Physical CPUs, 11 cpus, 0.02%, 0.00%, Fevereiro, 2024
Physical CPUs, 12 cpus, 5.33%, +0.19%, Fevereiro, 2024
Physical CPUs, 13 cpus, 0.00%, 0.00%, Fevereiro, 2024
Physical CPUs, 14 cpus, 3.70%, -0.10%, Fevereiro, 2024
Physical CPUs, 15 cpus, 0.00%, 0.00%, Fevereiro, 2024
Physical CPUs, 16 cpus, 3.32%, +0.25%, Fevereiro, 2024
Physical CPUs, 17 cpus, 0.00%, 0.00%, Fevereiro, 2024
Physical CPUs, 18 cpus, 0.09%, -0.29%, Fevereiro, 2024
Physical CPUs, 20 cpus, 0.36%, +0.13%, Fevereiro, 2024
Physical CPUs, 22 cpus, 0.01%, 0.00%, Fevereiro, 2024
Physical CPUs, 23 cpus, 0.00%, 0.00%, Fevereiro, 2024
Physical CPUs, 24 cpus, 1.38%, -0.08%, Fevereiro, 2024
Physical CPUs, 26 cpus, 0.00%, 0.00%, Fevereiro, 2024
Physical CPUs, 28 cpus, 0.01%, -0.05%, Fevereiro, 2024
Physical CPUs, 32 cpus, 0.01%, -0.01%, Fevereiro, 2024
Physical CPUs, 36 cpus, 0.00%, -0.01%, Fevereiro, 2024
Physical CPUs, 38 cpus, 0.00%, 0.00%, Fevereiro, 2024
Physical CPUs, 40 cpus, 0.00%, 0.00%, Fevereiro, 2024
Physical CPUs, 44 cpus, 0.00%, 0.00%, Fevereiro, 2024
Physical CPUs, 48 cpus, 0.00%, 0.00%, Fevereiro, 2024
Physical CPUs, 52 cpus, 0.00%, 0.00%, Fevereiro, 2024
Physical CPUs, 56 cpus, 0.00%, 0.00%, Fevereiro, 2024
Physical CPUs, 60 cpus, 0.00%, 0.00%, Fevereiro, 2024
Physical CPUs, 64 cpus, 0.00%, 0.00%, Fevereiro, 2024
Physical CPUs, 72 cpus, 0.00%, 0.00%, Fevereiro, 2024
Physical CPUs, 96 cpus, 0.00%, 0.00%, Fevereiro, 2024
Physical CPUs, 104 cpus, 0.00%, 0.00%, Fevereiro, 2024
Physical CPUs, 128 cpus, 0.00%, 0.00%, Fevereiro, 2024
Physical CPUs, 176 cpus, 0.00%, 0.00%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 3060, 6.00%, +1.17%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce GTX 1650, 4.11%, -0.42%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 2060, 4.00%, +0.60%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce GTX 1060, 3.81%, +0.23%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 3070, 3.74%, +0.71%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 3060 Ti, 3.72%, +0.39%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 3060 Laptop GPU, 3.37%, -0.36%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 3050, 2.54%, -0.16%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 4060 Laptop GPU, 2.51%, -0.01%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce GTX 1050 Ti, 2.48%, -0.24%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce GTX 1660 SUPER, 2.19%, -0.04%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 3080, 2.19%, +0.08%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 4070, 2.10%, +0.60%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 4060, 1.93%, +0.75%, Fevereiro, 2024
Video Card Description, AMD Radeon Graphics, 1.91%, -0.20%, Fevereiro, 2024
Video Card Description, Intel Iris Xe Graphics, 1.81%, -0.17%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 4060 Ti, 1.72%, +0.55%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce GTX 1660 Ti, 1.58%, -0.14%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 3070 Ti, 1.52%, +0.09%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 2060 SUPER, 1.42%, +0.25%, Fevereiro, 2024
Video Card Description, Intel(R) UHD Graphics, 1.34%, -0.11%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 2070 SUPER, 1.30%, +0.03%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 4070 Ti, 1.22%, +0.02%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce GTX 1070, 1.21%, -0.12%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce GTX 1050, 1.19%, -0.15%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce GTX 1660, 1.10%, +0.13%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 2070, 1.04%, +0.14%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 3050 Ti Laptop GPU, 0.97%, -0.10%, Fevereiro, 2024
Video Card Description, , 0.94%, -0.16%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 4090, 0.88%, -0.03%, Fevereiro, 2024
Video Card Description, AMD Radeon(TM) Graphics, 0.84%, -0.01%, Fevereiro, 2024
Video Card Description, AMD Radeon RX 580, 0.83%, -0.09%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce GTX 1080, 0.78%, -0.08%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 4080, 0.75%, +0.02%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 3080 Ti, 0.75%, -0.06%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 3070 Laptop GPU, 0.74%, -0.08%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce GTX 1650 Ti, 0.68%, -0.08%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 4050 Laptop GPU, 0.68%, 0.00%, Fevereiro, 2024
Video Card Description, AMD Radeon RX 6700 XT, 0.67%, -0.06%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 3050 Laptop GPU, 0.65%, -0.07%, Fevereiro, 2024
Video Card Description, AMD Radeon RX 6600, 0.64%, -0.05%, Fevereiro, 2024
Video Card Description, AMD Radeon RX 5700 XT, 0.62%, -0.06%, Fevereiro, 2024
Video Card Description, AMD AMD Custom GPU 0405, 0.62%, -0.20%, Fevereiro, 2024
Video Card Description, AMD Radeon RX 570, 0.60%, -0.06%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce GTX 1080 Ti, 0.53%, -0.06%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 3090, 0.53%, -0.06%, Fevereiro, 2024
Video Card Description, AMD Radeon Vega 8 Graphics, 0.52%, -0.06%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 2080 SUPER, 0.50%, 0.00%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce GTX 1650 SUPER, 0.49%, -0.04%, Fevereiro, 2024
Video Card Description, AMD Radeon RX 580 2048SP, 0.47%, -0.01%, Fevereiro, 2024
Video Card Description, Intel UHD Graphics 620, 0.46%, -0.06%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce GTX 970, 0.44%, -0.06%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce GTX 960, 0.43%, -0.01%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 2080, 0.42%, -0.02%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce GT 1030, 0.40%, -0.06%, Fevereiro, 2024
Video Card Description, AMD Radeon RX 6600 XT, 0.40%, -0.01%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce GTX 1070 Ti, 0.40%, -0.01%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce GTX 750 Ti, 0.38%, -0.03%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 2080 Ti, 0.38%, -0.02%, Fevereiro, 2024
Video Card Description, Intel UHD Graphics 630, 0.37%, -0.04%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 3070 Ti Laptop GPU, 0.37%, -0.05%, Fevereiro, 2024
Video Card Description, NVIDIA GeForce RTX 4070 Laptop GPU, 0.35%, -0.01%, Fevereiro, 2024
Video Card Description, AMD Radeon RX 7900 XTX, 0.34%, 0.00%, Fevereiro, 2024
Video Card Description, AMD Radeon RX 6750 XT, 0.30%, -0.03%, Fevereiro, 2024
Video Card Description, AMD Radeon RX 6800 XT, 0.30%, -0.03%, Fevereiro, 2024
Video Card Description, AMD Radeon RX 550, 0.28%, -0.03%, Fevereiro, 2024
Video Card Description, AMD Radeon RX 6650 XT, 0.27%, -0.02%, Fevereiro, 2024
Video Card Description, AMD Radeon Vega 3 Graphics, 0.27%, -0.04%, Fevereiro, 2024
Video Card Description, Intel HD Graphics 620, 0.27%, -0.03%, Fevereiro, 2024
